Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-08-12,109.71772003173828,158.11199951171875,74.74423217773438,199.26441955566406,103.65066528320312
2020-08-13,111.6594467163086,158.05099487304688,75.21088409423828,198.7976531982422,108.06666564941406
2020-08-14,111.55992889404297,157.4010009765625,74.61480712890625,198.9881591796875,110.04733276367188
2020-08-17,111.2686767578125,159.12049865722656,75.19054412841797,200.30264282226562,122.3759994506836
2020-08-18,112.19586181640625,165.62449645996094,77.15133666992188,201.45526123046875,125.80599975585938
2020-08-19,112.33660888671875,163.0240020751953,76.59741973876953,200.2330780029297,125.23533630371094
2020-08-20,114.829345703125,164.86849975585938,78.16645812988281,204.8927459716797,133.45533752441406
2020-08-21,120.74677276611328,164.23599243164062,78.13273620605469,203.40313720703125,136.6653289794922
2020-08-24,122.19091796875,165.3730010986328,78.60780334472656,204.04293823242188,134.27999877929688
2020-08-25,121.18850708007812,167.32449340820312,79.63433837890625,206.69744873046875,134.8893280029297
2020-08-26,122.83655548095703,172.09249877929688,81.53263854980469,211.1661376953125,143.54466247558594
2020-08-27,121.36813354492188,170.0,80.75853729248047,216.35101318359375,149.25
2020-08-28,121.17151641845703,170.08999633789062,81.299560546875,218.5758056640625,147.55999755859375
2020-08-31,125.28069305419922,172.54800415039062,80.80862426757812,215.348388671875,166.10667419433594
2020-09-01,130.27096557617188,174.95599365234375,82.07564544677734,217.00982666015625,158.35000610351562
2020-09-02,127.57194519042969,176.57249450683594,85.16561126708984,221.19207763671875,149.1233367919922
2020-09-03,117.35841369628906,168.39999389648438,80.80762481689453,207.48992919921875,135.6666717529297
2020-09-04,117.43610382080078,164.7310028076172,78.41242980957031,204.57762145996094,139.44000244140625
2020-09-08,109.53323364257812,157.49200439453125,75.55553436279297,193.51089477539062,110.06999969482422
2020-09-09,113.90215301513672,163.4304962158203,76.72736358642578,201.75128173828125,122.09333038330078
2020-09-10,110.18370819091797,158.7554931640625,75.67703247070312,196.0985107421875,123.77999877929688
2020-09-11,108.73713684082031,155.81100463867188,75.16676330566406,194.8190155029297,124.23999786376953
2020-09-14,111.99925231933594,155.14849853515625,74.82308959960938,196.13668823242188,139.8733367919922
2020-09-15,112.17401885986328,157.80650329589844,76.12680053710938,199.3546142578125,149.9199981689453
2020-09-16,108.86334228515625,153.90499877929688,74.98474884033203,195.79295349121094,147.25332641601562
2020-09-17,107.1255111694336,150.43649291992188,73.74251556396484,193.7495574951172,141.14332580566406
2020-09-18,103.72746276855469,147.74549865722656,71.95976257324219,191.34335327148438,147.38333129882812
2020-09-21,106.8730697631836,148.02349853515625,70.92083740234375,193.39627075195312,149.79666137695312
2020-09-22,108.55267333984375,156.44949340820312,72.39266204833984,198.0559844970703,141.41000366210938
2020-09-23,103.99929809570312,149.9929962158203,69.89183807373047,191.53431701660156,126.78666687011719
2020-09-24,105.0672607421875,150.989501953125,70.55982971191406,194.0169219970703,129.26333618164062
2020-09-25,109.00897979736328,154.75650024414062,71.3631820678711,198.4379425048828,135.77999877929688
2020-09-28,111.61090850830078,158.70249938964844,72.33515167236328,199.9847869873047,140.39999389648438
2020-09-29,110.76624298095703,157.24400329589844,72.70014190673828,197.90318298339844,139.69000244140625
2020-09-30,112.4361343383789,157.43649291992188,72.6792984008789,200.8345947265625,143.00332641601562
2020-10-01,113.38758087158203,161.06300354003906,73.78517150878906,202.86843872070312,149.3866729736328
2020-10-02,109.72740173339844,156.25,72.18341064453125,196.88150024414062,138.3633270263672
2020-10-05,113.10604858398438,159.9600067138672,73.53374481201172,200.88238525390625,141.89332580566406
2020-10-06,109.86332702636719,154.9980010986328,71.9562759399414,196.61416625976562,137.9933319091797
2020-10-07,111.72740936279297,159.7845001220703,72.35895538330078,200.35719299316406,141.76666259765625
2020-10-08,111.6206283569336,159.52749633789062,73.56349182128906,201.0733184814453,141.97332763671875
2020-10-09,113.56234741210938,164.33250427246094,74.90342712402344,206.06724548339844,144.6666717529297
2020-10-12,120.77591705322266,172.14649963378906,77.58824157714844,211.4048309326172,147.43333435058594
2020-10-13,117.57202911376953,172.18150329589844,77.71121215820312,212.79893493652344,148.88333129882812
2020-10-14,117.65941619873047,168.1855010986328,77.53121185302734,210.8892364501953,153.76666259765625
2020-10-15,117.19339752197266,166.9324951171875,77.13597106933594,209.74342346191406,149.6266632080078
2020-10-16,115.55261993408203,163.635498046875,77.74246215820312,209.74342346191406,146.55667114257812
2020-10-19,112.6011734008789,160.36050415039062,75.87042236328125,204.5489959716797,143.61000061035156
2020-10-20,114.08662414550781,160.85049438476562,76.91827392578125,204.95960998535156,140.64666748046875
2020-10-21,113.46527862548828,159.2469940185547,78.64946746826172,205.102783203125,140.8800048828125
2020-10-22,112.37787628173828,158.82000732421875,79.67449951171875,205.18873596191406,141.92999267578125
2020-10-23,111.68856048583984,160.22000122070312,80.97970581054688,206.46827697753906,140.2100067138672
2020-10-26,111.69828033447266,160.3520050048828,78.56517028808594,200.59588623046875,140.0933380126953
2020-10-27,113.203125,164.31649780273438,79.28868103027344,203.62277221679688,141.55999755859375
2020-10-28,107.9604263305664,158.13900756835938,74.92079162597656,193.5299835205078,135.33999633789062
2020-10-29,111.96041870117188,160.55050659179688,77.20588684082031,195.47787475585938,136.94332885742188
2020-10-30,105.6886215209961,151.8074951171875,80.14311218261719,193.3294219970703,129.34666442871094
2020-11-02,105.60122680664062,150.2239990234375,80.55025482177734,193.1957550048828,133.50332641601562
2020-11-03,107.22260284423828,152.42050170898438,81.60850524902344,197.1106414794922,141.3000030517578
2020-11-04,111.60115814208984,162.05799865722656,86.57695007324219,206.62100219726562,140.32666015625
2020-11-05,115.56234741210938,166.10000610351562,87.40261840820312,213.2095184326172,146.02999877929688
2020-11-06,115.43103790283203,165.56849670410156,87.26525115966797,213.62010192871094,143.31666564941406
2020-11-09,113.12611389160156,157.18699645996094,87.34906768798828,208.53074645996094,140.4199981689453
2020-11-10,112.78572082519531,151.75100708007812,86.17377471923828,201.48391723632812,136.7866668701172
2020-11-11,116.20907592773438,156.8695068359375,86.64537048339844,206.77383422851562,139.0433349609375
2020-11-12,115.936767578125,155.51400756835938,86.42668914794922,205.7139129638672,137.25332641601562
2020-11-13,115.98540496826172,156.4405059814453,87.88661193847656,206.73562622070312,136.1666717529297
2020-11-16,116.99684143066406,156.55299377441406,87.97440338134766,207.42311096191406,136.02999877929688
